"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60"
"I187"," 13.86931","  3.904506850"," -3.9457079","-1.74528963"," 2.393312079"," 3.081190316"," 1.669534095"," 0.032391534"," 3.14580968","-0.981931317"," 2.934604098"," 1.848495417","-1.109279275","-3.599812220","-1.73968879","-3.167297188","-2.097373259","-0.895884282"," 1.122881893","  0.815135676"," 1.4523159884","-0.435509450","-0.148855436"," 0.036364701","  1.96286249","-0.929438612"," 1.459278623"," 1.774571187"," 3.539688798"," 2.409161174"," 0.80761387"," 0.47656927","-0.26809354","-0.28253878","-0.589802761","-2.704565957"," 0.844574691","-2.1665650870","-1.29322419"," 0.87198593","-0.55326695"," 0.8247577570","-1.396466139"," 2.153646515","-2.38682802","-1.961391136","-0.166600658","-2.874034583","-1.7955838147"," 2.773690290","-6.855032423","-0.8348877050"," 0.794701775","-0.232849458"," 1.55619568","-2.21811275","-0.181431480","-0.083975451"," 0.70220947"," 1.77305587"
"I403","-13.99172","  1.067643951","  5.4177398","-2.13535135","-0.523235673","-1.985264458","-2.249974052","-0.936307256"," 1.76648685"," 0.607578528","-0.940604520"," 0.916318219","-2.630859068","-0.792661734","-0.26238803","-1.177093660"," 0.466443113"," 1.675375158","-0.636296292","  0.912601599","-0.3837133156","-0.688371090","-1.373233154","-0.167462125","  1.15465874","-1.129947223"," 0.269606232"," 0.914461020"," 2.524805487"," 1.170788141"," 1.04554113"," 3.24222163","-0.02241588"," 2.17000205","-3.146544478"," 3.015482580","-1.080870584"," 2.6104461687"," 4.46823161"," 0.44919722","-1.93550837"," 0.1272818770","-1.732640217","-2.441447456"," 0.99341800","-0.306060958","-0.644476134","-0.320345075"," 0.7864225704"," 2.763522125","-0.286276085"," 1.5515089726","-1.422674097"," 1.387847268"," 0.90515878"," 2.17184363","-0.092124949","-1.668376669"," 1.72300690"," 0.51060400"
"I434","-14.05157","  2.803002924"," -2.8587915"," 1.68856997","-1.970918015"," 1.064403302","-0.302312579","-1.163573406","-1.29935652"," 0.101441314","-3.367485089"," 2.532181934"," 3.994912618","-1.401040210","-0.54649954","-3.116924732","-0.210955556"," 0.404412875","-1.572228799"," -1.638408096"," 0.6644577878"," 1.188601374"," 0.809711136","-0.588686094","  1.34379229"," 0.692203529"," 0.695640341"," 1.306412898","-0.037492726","-1.036038937","-0.20346901","-0.52251570"," 0.98060312","-0.93104075","-0.085025161","-1.397645231"," 0.375640107"," 0.7563013967","-0.69412946","-0.61063781"," 0.30983589","-2.0853675694","-3.112712500","-3.323751541"," 0.41660305","-0.933747084"," 0.884869432","-0.430386316"," 0.1965666489"," 0.231486116","-2.710786365"," 0.1565586298","-1.549993641"," 0.925372802"," 0.05280933"," 2.08621542","-0.615950120"," 0.616451036","-6.09393201"," 0.21164128"
"I326"," 13.88459","  1.240653160","  7.4823226"," 2.35655578","-1.022143880","-2.270880932","-1.036174409","-0.391108337"," 3.14544791"," 1.159364748","-2.559853425"," 4.220963009","-1.723116996"," 2.194876024"," 0.28835783"," 3.162186654"," 2.517835747","-1.237642499"," 5.923912114","  0.821646403","-2.2354424917","-1.021127645"," 4.735960630"," 3.914470215"," -2.39414639","-1.155365170","-2.692878914"," 2.320327464"," 2.325659768","-1.973436260","-0.02636743"," 0.05149210"," 0.19338790"," 1.48306274"," 0.412857352","-0.185976072","-0.169194885","-0.0340046158","-1.07572043","-0.77256141","-2.56175017","-0.8553827670","-0.446865490","-1.516851127"," 0.27290645","-0.206966140","-0.922457112","-0.812745084","-0.3053197394"," 1.189611015","-1.772279588","-0.5567076990"," 0.363134158"," 0.356480356","-0.18631614"," 0.55480153","-0.868454171"," 0.640675009","-1.65985746","-1.45535525"
"I451","-15.21354"," -7.461411791","-14.5683390"," 0.46002689"," 1.325832104"," 0.387931410","-1.082479375"," 3.118513951"," 1.09453584","-0.541329350"," 1.130164522","-0.825488385","-0.008611063"," 0.542555247"," 0.86534087"," 0.166678958","-2.595177420"," 0.702929115"," 0.510926647","  2.300857859","-0.0847552672","-1.030780080","-0.262714302","-0.977121617","  0.74845595","-1.054274187","-1.374147825","-0.183810089","-0.646234373","-1.876556897","-1.01557496","-0.18153786","-0.18111525","-0.46629034"," 0.683306821"," 1.260479815","-0.349549502"," 1.5496292132","-0.25411219","-0.07688946","-0.22753193"," 0.8677631382","-1.161348192"," 0.130896580","-0.17195384"," 0.335564428","-1.536724780","-0.348472749"," 0.6739559230"," 2.307803817","-2.279717987","-0.9678826331"," 2.357664754","-0.166844655","-0.29756140","-1.36456132"," 0.676280604"," 1.387829584"," 0.48569014","-0.68922299"
"I020","-14.82526"," -3.235983615"," -8.5029495","-1.96950404"," 1.363969391","-3.124655050"," 1.677310554","-3.950259548","-4.33259650"," 1.786613403","-3.658710189","-2.914686039","-2.871739882","-1.244005095"," 6.26483596","-1.655504315"," 3.121306701","-0.487027124"," 5.368801080","  3.841542242"," 0.2273239558"," 1.318397918"," 2.556036719","-3.011975225","  2.51591287"," 0.447901119"," 1.495478763","-2.640938809","-1.284431950"," 1.249740465","-0.46182378","-1.70262339"," 1.87056207","-0.87353073"," 0.736843152","-2.682027402","-3.478842209"," 1.2332395072","-2.07605109","-0.24229121","-1.80022791"," 0.7898927636","-2.588776676"," 2.916502205","-0.12927759","-0.730465155"," 0.931401427","-1.156758778"," 2.7881149446","-0.883411136","-2.166666363","-0.3951408875"," 2.243539480","-0.906565596"," 1.69528836"," 1.37873227"," 0.111748373"," 0.305129805"," 0.58975435"," 1.73672737"
"I159","-14.76228"," -8.943054983"," -0.2763076","-3.59474991","-1.190176424","-3.649773195"," 0.925942884"," 1.984009617","-4.23046894"," 1.670107955"," 0.447843929"," 2.818095037","-1.474131966"," 2.033403635"," 0.19870922"," 1.812390571"," 0.533094860","-0.766302615","-3.092053350"," -1.884059959"," 2.7313786418","-2.988817725","-0.541501975"," 3.849241373","  0.55430834"," 1.119909095"," 0.768583346","-0.245064045","-1.575474555","-4.151988650"," 0.81467881"," 0.50093858","-1.61376934","-0.49738923"," 2.127445433","-0.037791602"," 1.844600079"," 1.8787613452","-0.71550252"," 1.00480851","-1.34784004"," 1.7905756670"," 1.529750230"," 0.278551542"," 0.18345841","-2.265602865","-3.449369742","-1.160743619"," 2.7775207490","-0.981992324","-2.907449368"," 3.9068895691","-0.825140564"," 2.631614378"," 0.63895038","-0.49374469"," 0.717719158"," 3.382457429"," 2.78528152"," 2.19380041"
"I349","-14.51646","  2.725411125","  9.0211540"," 2.54644365"," 3.568694914"," 3.015856750"," 1.233355464"," 0.749359659","-2.13357942"," 0.079354533","-2.176144863"," 1.252548588","-0.694351462","-0.561557789","-6.12580345"," 2.403619069","-1.451500153","-2.239972944","-0.064360635"," -4.994937257"," 5.0907970336"," 5.947415294"," 8.120476920","-7.390172574"," -2.37356727","-1.941735589"," 1.638764568","-1.187556178","-3.783356022"," 0.017206185"," 1.74830856"," 6.38514098"," 3.23983285"," 1.33451317"," 3.361177673"," 0.356813550"," 2.633746897"," 7.3201133813"," 2.15454914"," 4.31540220","-1.03127379"," 0.7943204566","-0.869782468"," 3.008251208","-2.61149910","-1.602716098"," 3.417567804"," 2.082632607"," 4.1861012295"," 2.821952711","-0.417492752","-0.3337113989"," 0.488244319","-0.721676993"," 1.60034034","-1.34520628"," 0.054529056"," 0.465619594","-0.51595195","-0.23434817"
"I098","-14.65794"," -5.099713922"," -3.2365399","-0.57414899"," 0.533309444"," 1.897078127","-3.495560299"," 1.221070013"," 1.10009833","-0.577844160","-0.722235401"," 0.602571274","-3.254808775","-0.176804940","-0.29689642","-0.310310696","-1.655992283"," 1.498722096"," 0.198379856","  0.830265889","-1.4486191755","-0.043904805","-1.323516537","-0.941753248"," -0.68325582","-0.800759749","-0.972410105"," 0.574492627"," 0.770039329","-0.674381257"," 0.86831104","-0.59389588"," 0.91047025","-0.71051746"," 1.527938519"," 1.150170023"," 0.088131537","-0.7022914042","-0.03754188","-0.57360408"," 1.44572008","-0.2536540854","-0.896724879","-1.461401621"," 2.87654874","-0.366126647"," 0.708402681"," 0.118888813","-1.5062647413","-0.605871338","-1.227465736"," 1.4831708156"," 0.984567968","-0.568652547","-0.31784528"," 0.14445820"," 0.210470789"," 0.706137516","-1.09129433","-1.78272395"
"I175","-13.95948","  2.678055717","  1.7006406","-1.31898359","-2.548346572","-0.418240515"," 0.232850761"," 3.529713082"," 2.19561589","-0.455258163","-3.386243061"," 1.649820848","-1.666606236"," 0.350573635"," 0.48972141","-0.334788159"," 0.670010764","-0.820681773","-0.435293512"," -0.476563804","-0.7024694755","-0.349546085","-0.473672072"," 0.943275353","  0.94636323"," 0.966830639","-0.213642637","-0.752011351"," 0.472867309"," 0.275261241","-1.09284895"," 0.17265871"," 0.22908412","-0.21718730","-0.702805125","-0.919706148"," 0.535689249"," 0.6217241303"," 1.45478439"," 0.49493716"," 1.03490689","-0.4148921886"," 0.525411739"," 0.029229540"," 1.00072593","-0.197895512","-0.245319320"," 1.271718792"," 0.3791876875","-0.070279268","-0.440539015","-0.7071918078","-0.099030214"," 1.282664161","-0.26879557"," 0.03160441","-2.381062666"," 1.828882096","-0.21717520"," 1.32553966"
"I282","-14.03526"," -1.002349821","  1.6062738","-4.12164226","-1.751299890","-0.835333465","-0.429287518"," 0.007382778"," 1.16730355","-0.072875261"," 1.517443876","-0.295475306"," 0.779731655","-1.091800044"," 1.70741203","-0.436298510","-1.049817005"," 0.321014801"," 1.033101958"," -0.479461999"," 0.8781699294","-1.182450785"," 0.905600800","-2.634038324","  0.84802910","-0.058985172","-0.412697973","-0.726653250","-0.921543955"," 0.194687381","-0.70713493","-1.89136733","-1.35946174"," 0.26936778","-2.344649420"," 0.071639069","-1.196692458"," 0.3260698907","-2.15253710"," 0.33263954"," 2.19873195"," 1.4060471487","-0.650258209","-0.454362149"," 0.01869852","-2.346410611","-0.275229989"," 1.168733804","-1.6793866174"," 0.799919887"," 0.139975299","-0.3041234514"," 0.318209689","-0.866878287","-0.79872410"," 0.14337761","-0.711530563"," 0.859499693","-0.23342460"," 0.17849132"
"I118","-14.76815","  6.796396605"," -3.6885508","-0.71288209"," 3.458835212"," 0.226155030"," 1.264041369","-1.891986677","-1.34863366"," 1.413734858"," 1.401508987","-0.365250685"," 0.948556946"," 1.301141437"," 0.86506481","-0.089846936"," 0.039096829"," 0.596701841"," 0.953799902","  0.972815828","-0.5847642151"," 0.641901613"," 1.172834975","-1.364880015","  0.26085489"," 0.415205388","-1.241159019","-0.812795251"," 1.200873476"," 1.637864339","-1.44550182"," 0.47661318","-0.86336987","-0.19246527"," 0.129762212"," 1.563184774"," 0.275960704","-1.3468089779","-0.13345042"," 0.75066764"," 1.75198045","-0.5673366331"," 0.625908541"," 1.334325615"," 0.54686100","-0.551218696","-0.965918045"," 2.083240834","-0.1728667328"," 0.247751389","-0.553674643"," 1.1346051297"," 1.537806203"," 0.539866741","-1.05766866","-1.23564317"," 0.554077130"," 0.020686497"," 0.92472884"," 1.58689553"
"I263"," 12.24838","  6.687463145"," -2.8237475"," 5.45903638","-0.243627498","-0.174352781"," 1.391227005"," 3.245519296"," 0.51054625"," 0.895662406"," 3.108550851"," 1.782646847"," 1.710651620"," 7.663782223","-4.83194137","-2.841929376","-0.144788867","-4.531392458"," 0.587955701"," -0.030104727"," 0.6777499307"," 0.504870532"," 0.372795809"," 1.401349164"," -0.71280144","-2.766592225"," 5.704065026"," 1.720224858","-2.507916381"," 1.776425708","-1.12414226","-3.90928042"," 0.16512119","-0.51568982","-0.260127905"," 2.297686972","-0.257271322"," 0.1265581064"," 0.57737713","-2.63205454"," 0.26048672"," 0.5345591912","-0.064062941","-1.138764241"," 0.28255625","-1.293751439"," 0.860844402","-0.811369962"," 0.8896123205","-0.913569181","-0.172058693"," 0.3162947649"," 0.312900954"," 0.857245468"," 0.71223758"," 0.66141633"," 0.543254824","-1.378199401","-0.02430134"," 0.94602282"
"I383"," 14.18078","  8.234126331"," -1.0378821","-1.62629087"," 1.311981942","-1.469411265","-2.088457346","-1.996877730"," 1.99101933","-1.112857613"," 0.552565359","-0.234906424","-0.436062594","-1.161249752","-0.78088222","-0.529885153"," 2.134869880"," 2.208720711","-0.439789455"," -1.829577456","-1.3531061871","-0.075749248"," 0.301113964"," 0.069611002","  0.08848380","-1.349395189"," 0.599966818","-0.820417227"," 0.691435180"," 1.112875281"," 0.13463169"," 0.81432661"," 1.82711730"," 0.42165483","-1.447194154","-0.199162829"," 0.401899843"," 0.9508167238","-0.03545778","-1.12689973","-1.52363642"," 1.3189834075"," 0.210674141"," 1.044184168"," 1.40995755","-0.417621224","-0.327212192","-0.208208657"," 0.1050397045"," 0.895052281"," 0.888099380"," 0.9678520049"," 0.132964874"," 1.593396240"," 2.13403927","-0.14738702","-0.095175337"," 0.356794703","-0.47563742"," 1.71073754"
"I148","-14.55463","-11.804362458","  6.4927094"," 2.34015730"," 0.431303372"," 1.259294509","-0.160863336","-3.475681347"," 0.68816786"," 0.501640911"," 0.677120277"," 0.588668135","-2.883410234"," 0.629999060","-0.50953975"," 0.226186540"," 0.643071581","-1.199113462"," 1.300748880"," -0.861975895"," 0.4542068176"," 0.165011530","-0.380016951"," 0.938547984","  0.75718158"," 0.635763553"," 0.714324693","-0.282818011"," 0.454403769"," 0.410020867","-0.34122551"," 1.74560161"," 0.54427918"," 0.45374424"," 1.404507978","-0.240931185"," 0.147180264","-0.5118476497","-0.68662250","-0.93358734","-0.75149486"," 0.3406962156"," 1.853054100"," 0.304123573","-2.14277023"," 0.225459245","-0.242356001","-0.034527098"," 1.3844224968"," 0.167136690"," 1.017861196","-0.5463125010","-0.060319573"," 0.049123936","-0.88589484","-2.36968153"," 1.473598746"," 2.418120090","-1.19517311"," 0.69699594"
"I002","-14.24205","-10.653583108","  5.5243179","-0.90912561"," 0.969658354","-3.344035108"," 2.074520170","-2.577637185"," 3.78467389","-0.987694437"," 1.951449892","-1.309553075"," 0.401112930","-2.576210964"," 1.13877800","-1.338198711"," 0.323339646","-0.322557831"," 0.405292835"," -0.749841137"," 0.2090950351","-0.003089602","-0.335830071"," 0.375825791"," -0.26342411","-0.320898578"," 0.167864617"," 0.166714925","-1.392252709"," 0.506573547","-2.51007986"," 0.11182126","-1.18930829"," 0.87899371","-1.299999710"," 0.640564921","-0.467312578"," 1.1499245413","-3.07356746"," 0.67897637","-1.15573351"," 0.6530282952","-0.392348093"," 0.255309860","-0.46640321"," 0.519336195","-1.084645798"," 0.153728388","-0.8266089317"," 0.403629251"," 0.969593147","-1.9600613008"," 0.314687049"," 0.368400441","-0.22093073","-0.27471729"," 1.586169075","-0.613366853","-0.59558479"," 1.92835114"
"I087","-13.97808","  2.251535939","  4.4057994","-3.80207385"," 0.419336984","-0.726399507","-1.407549632"," 1.276952535","-0.22807891","-0.917804980"," 1.978702652","-0.091635353"," 0.401962956","-0.714101278","-1.73692161","-1.261529777","-1.554971516"," 2.008033911"," 1.044202566"," -0.889817505","-0.3146976594","-0.886281689"," 0.851689829","-2.110905193","  0.36817577","-0.326030752","-0.421699347","-0.018685803"," 0.682750617","-0.143563564"," 2.13037581"," 0.29386002"," 0.81920580"," 0.08574196","-0.950579137","-3.588072483"," 1.199262255","-2.1226563502"," 0.33573473","-1.71787712"," 1.68542921","-0.0794202318"," 1.240808211","-2.751192004","-1.14782448","-0.357911742","-1.231132611"," 0.440232506","-1.0304795180","-2.555282091","-1.876254965"," 1.9751265202"," 0.373027697","-0.897780852"," 1.21053979"," 2.94274631","-1.132069143","-3.385691978","-0.53054318","-4.97894561"
"I479","-14.64332"," -0.366523766"," -0.4099037","-5.48933370"," 2.552805037"," 1.659766394","-5.078973023"," 0.174562087"," 0.03637962"," 1.121697395","-0.455839693"," 2.368409471","-2.162803996"," 3.809652590","-1.80849660"," 3.593156419","-1.579535428","-0.163569907","-0.673214146"," -0.768960419","-2.1648164348"," 1.219930985","-2.577314154","-0.085921236","  0.80020405","-2.474509835","-1.809155842","-2.495300949"," 0.610768165","-2.089894311","-2.96362460"," 1.20112462"," 0.64351609"," 2.26385919"," 3.692976776","-3.157503978"," 0.302960789","-2.0191589834","-0.27958226"," 0.19385796","-0.75112881","-4.3915573508"," 0.769871100"," 2.421299572"," 0.16689690"," 1.806197184","-1.551568920","-0.061421194","-2.8913233065"," 0.985831687"," 0.465400220","-0.6758570206","-0.079268220","-2.152678883"," 4.28484840"," 1.25748014"," 2.723843394","-0.868352585","-1.20726847","-0.80087068"
"I531","-14.40926","  6.029176661"," -3.9244515"," 3.50532264","-0.510419427"," 1.021021268"," 0.801912427"," 0.750376529"," 0.81605687"," 1.436302063","-1.679141962"," 0.379667828","-1.688675417"," 1.360020822"," 1.80669063"," 1.332871314","-0.107737458"," 0.636848326"," 0.025030533"," -0.179485954","-0.0263236299"," 0.774694677","-1.192537012","-0.352728628","  0.01199477","-2.021892059"," 0.089258294","-0.877336704"," 0.532932913","-0.483918721"," 0.85874692","-0.87092158"," 0.22873913","-0.39095633","-0.383964175","-0.900150815","-0.130342266"," 0.3610726170"," 0.40697244","-0.37524856","-1.29990129"," 0.6618762847","-0.076727516"," 1.127169054"," 1.02742191"," 1.075603145","-0.023593516"," 1.078330528","-0.6658694679"," 0.832602185"," 0.741924709","-0.1134095192"," 0.970140784"," 1.467622316","-0.43205059","-0.49052972","-0.989999562","-0.236534228","-2.58423086"," 0.57658834"
"I373","-14.36899","  5.339785102"," -1.8131841"," 1.82816869"," 0.790393121","-1.473232316","-0.751866522","-0.012535431","-0.39894151","-1.056304330"," 0.245190833","-0.845220422"," 0.351087824","-0.079257801","-1.29366597","-1.012895208"," 1.340921661","-0.119011872","-0.639405936","  1.169433270","-0.2010322681"," 0.140135599"," 0.470587872"," 1.006221522","  0.88778751","-0.071905231"," 0.051483585"," 0.981097199","-0.433182570","-0.604177582"," 0.51676476"," 1.22874146"," 0.01625558","-1.30644583","-0.101074544","-0.242693254","-0.276207539"," 0.0262762085"," 1.46548000","-1.35882227"," 1.11623191"," 0.1308361356"," 1.571827960","-0.441198597"," 0.47706830","-0.469530028"," 0.263484438"," 0.491100102"," 1.0067568270","-1.812114723"," 0.148510017","-1.5153074150","-1.183453407","-1.426733159","-1.51320731"," 0.72545997"," 0.372386683"," 1.033184135","-1.02616632","-0.77754397"
"I302"," 12.72750"," -1.434436178","  4.8675722"," 0.33404776"," 1.471728056"," 4.897428269"," 0.160666398","-2.387725372"," 6.41248379"," 0.107843025"," 0.138585572","-2.621903870"," 1.211371443"," 0.323686516"," 3.66478509","-0.811673862"," 0.166074438"," 4.938385248","-2.323024570","  0.463179006","-0.0550768903","-3.870146568"," 0.123665154"," 0.349460147"," -4.99215050","-4.825059169","-0.780212281"," 0.993683401","-2.059723599"," 1.536130933","-3.04770215","-0.82980331"," 1.60597439","-0.90177444"," 2.440128221","-0.553684074"," 1.852013913"," 0.2496917201"," 0.10021638","-2.01059093","-0.65198805","-1.4781365558","-1.493309990"," 0.780095008","-2.16810387","-2.059923577"," 0.129832556","-1.972778304"," 2.2161812604"," 0.377192458"," 0.327106941"," 0.2994773897","-1.321533244"," 0.816856361"," 1.66361116","-0.66818853","-0.640929421","-1.917266670"," 0.24878753"," 0.64437465"
